Time (s),Joy Line,Joy KeyPoint,Fear Line,Fear KeyPoint,Relaxation Line,Relaxation KeyPoint,Boredom Line,Boredom KeyPoint,Presence Line,Presence KeyPoint, Annotation
417,6.605125,,0,,0,,0,,0,,
418,6.471482,,0,,0,,0,,0,,
419,6.471482,,0,,0,,0,,0,,
420,6.269918,,0,,0,,0,,0,,
421,6.223543,,0,,0,,0,,0,,
422,6.223543,,0,,0,,0,,0,,
423,6.112256,,0,,0,,0,,0,,
424,6.034955,,0,,0,,0,,0,,
425,5.957654,,0,,0,,0,,0,,
426,5.880354,,0,,0,,0,,0,,
427,5.880354,,0,,0,,0,,0,,
428,5.880354,,0,,0,,0,,0,,
429,5.621284,,0,,0,,0,,0,,
430,5.621284,,0,,0,,0,,0,,
431,5.435779,,0,,0,,0,,0,,
432,5.343019,,0,,0,,0,,0,,
433,5.343019,,0,,0,,0,,0,,
434,5.157502,,0,,0,,0,,0,,
435,5.157502,,0,,0,,0,,0,,
436,5.157502,,0,,0,,0,,0,,
437,4.80614,,0,,0,,0,,0,,
438,4.736577,,0,,0,,0,,0,,
439,4.667013,,0,,0,,0,,0,,
440,4.667013,,0,,0,,0,,0,,
441,4.667013,,0,,0,,0,,0,,
442,4.501156,,0,,0,,0,,0,,
443,4.501156,,0,,0,,0,,0,,
444,4.501156,,0,,0,,0,,0,,
445,4.287328,,0,,0,,0,,0,,
446,4.264141,,0,,0,,0,,0,,
447,4.240953,,0,,0,,0,,0,,
448,4.240953,,0,,0,,0,,0,,
449,4.240953,,0,,0,,0,,0,,
450,4.1378,,0,,0,,0,,0,,
451,4.1378,,0,,0,,0,,0,,
452,4.1378,,0,,0,,0,,0,,
453,4.1378,,0,,0,,0,,0,,
454,4.1378,,0,,0,,0,,0,,
455,4.1378,,0,,0,,0,,0,,
456,4.1378,,0,,0,,0,,0,,
457,4.1378,,0,,0,,0,,0,,
458,4.1378,,0,,0,,0,,0,,
459,4.1378,,0,,0,,0,,0,,
460,4.1378,,0,,0,,0,,0,,
461,4.1378,,0,,0,,0,,0,,
462,4.14017,,0,,0,,0,,0,,
463,4.142898,,0,,0,,0,,0,,
464,4.145626,,0,,0,,0,,0,,
465,4.148354,,0,,0,,0,,0,,
466,4.151082,,0,,0,,0,,0,,
467,4.153811,,0,,0,,0,,0,,
468,4.156538,,0,,0,,0,,0,,
469,4.159266,,0,,0,,0,,0,,
470,4.161994,,0,,0,,0,,0,,
471,4.164722,,0,,0,,0,,0,,
472,4.167451,,0,,0,,0,,0,,
473,4.170179,,0,,0,,0,,0,,
474,4.172907,,0,,0,,0,,0,,
475,4.175635,,0,,0,,0,,0,,
476,4.178363,,0,,0,,0,,0,,
477,4.181091,,0,,0,,0,,0,,
478,4.183819,,0,,0,,0,,0,,
479,4.186547,,0,,0,,0,,0,,
480,4.189275,,0,,0,,0,,0,,
481,4.192003,,0,,0,,0,,0,,
482,4.194731,,0,,0,,0,,0,,
483,4.19746,,0,,0,,0,,0,,
484,4.200188,,0,,0,,0,,0,,
485,4.202916,,0,,0,,0,,0,,
486,4.205644,,0,,0,,0,,0,,
487,4.208372,,0,,0,,0,,0,,
488,4.208372,,0,,0,,0,,0,,
489,4.23136,4.212642,,0,,0,,0,,0,
490,4.274425,,0,,0,,0,,0,,
491,4.317491,,0,,0,,0,,0,,
492,4.360556,,0,,0,,0,,0,,
493,4.403621,,0,,0,,0,,0,,
494,4.446686,,0,,0,,0,,0,,
495,4.489752,,0,,0,,0,,0,,
496,4.532817,,0,,0,,0,,0,,
497,4.575882,,0,,0,,0,,0,,
498,4.618948,,0,,0,,0,,0,,
499,4.662013,,0,,0,,0,,0,,
500,4.705078,,0,,0,,0,,0,,
501,4.748144,,0,,0,,0,,0,,
502,4.791209,,0,,0,,0,,0,,
503,4.834274,,0,,0,,0,,0,,
504,4.877339,,0,,0,,0,,0,,
505,4.920405,,0,,0,,0,,0,,
506,4.96347,,0,,0,,0,,0,,
507,5.006536,,0,,0,,0,,0,,
508,5.049601,,0,,0,,0,,0,,
509,5.092666,,0,,0,,0,,0,,
510,5.135732,,0,,0,,0,,0,,
511,5.135732,,0,,0,,0,,0,,
512,5.216843,,0,,0,,0,,0,,
513,5.253946,,0,,0,,0,,0,,
514,5.291049,,0,,0,,0,,0,,
515,5.328152,,0,,0,,0,,0,,
516,5.365255,,0,,0,,0,,0,,
517,5.402358,,0,,0,,0,,0,,
518,5.439461,,0,,0,,0,,0,,
519,5.476564,,0,,0,,0,,0,,
520,5.513667,,0,,0,,0,,0,,
521,5.550769,,0,,0,,0,,0,,
522,5.587873,,0,,0,,0,,0,,
523,5.624975,,0,,0,,0,,0,,
524,5.662078,,0,,0,,0,,0,,
525,5.699181,,0,,0,,0,,0,,
526,5.736284,,0,,0,,0,,0,,
527,5.773387,,0,,0,,0,,0,,
528,5.81049,,0,,0,,0,,0,,
529,5.847593,,0,,0,,0,,0,,
530,5.884696,,0,,0,,0,,0,,
531,5.921799,,0,,0,,0,,0,,
532,5.958902,,0,,0,,0,,0,,
533,5.996005,,0,,0,,0,,0,,
534,6.033107,,0,,0,,0,,0,,
535,6.033107,,0,,0,,0,,0,,
536,6.073923,,0,,0,,0,,0,,
537,6.058464,,0,,0,,0,,0,,
538,6.043005,,0,,0,,0,,0,,
539,6.027545,,0,,0,,0,,0,,
540,6.027545,,0,,0,,0,,0,,
541,5.949987,,0,,0,,0,,0,,
542,5.875783,,0,,0,,0,,0,,
543,5.80158,,0,,0,,0,,0,,
544,5.727376,,0,,0,,0,,0,,
545,5.653172,,0,,0,,0,,0,,
546,5.578969,,0,,0,,0,,0,,
547,5.504765,,0,,0,,0,,0,,
548,5.504765,,0,,0,,0,,0,,
549,5.354113,,0,,0,,0,,0,,
550,5.276814,,0,,0,,0,,0,,
551,5.199514,,0,,0,,0,,0,,
552,5.122214,,0,,0,,0,,0,,
553,5.122214,,0,,0,,0,,0,,
554,4.912971,,0,,0,,0,,0,,
555,4.773839,,0,,0,,0,,0,,
556,4.634708,,0,,0,,0,,0,,
557,4.495576,,0,,0,,0,,0,,
558,4.356444,,0,,0,,0,,0,,
559,4.217312,,0,,0,,0,,0,,
560,4.07818,,0,,0,,0,,0,,
561,4.07818,3.913267,,0,,0,,0,,0,
562,3.847143,,0,,0,,0,,0,,
563,3.76598,,0,,0,,0,,0,,
564,3.684817,,0,,0,,0,,0,,
565,3.603654,,0,,0,,0,,0,,
566,3.522491,,0,,0,,0,,0,,
567,3.522491,,0,,0,,0,,0,,
568,3.368506,,0,,0,,0,,0,,
569,3.310534,,0,,0,,0,,0,,
570,3.252562,,0,,0,,0,,0,,
571,3.194589,,0,,0,,0,,0,,
572,3.136617,,0,,0,,0,,0,,
573,3.078644,,0,,0,,0,,0,,
574,3.078644,,0,,0,,0,,0,,
575,2.99416,,0,,0,,0,,0,,
576,2.970971,,0,,0,,0,,0,,
577,2.947782,,0,,0,,0,,0,,
578,2.924593,,0,,0,,0,,0,,
579,2.901404,,0,,0,,0,,0,,
580,2.878214,,0,,0,,0,,0,,
581,2.855025,,0,,0,,0,,0,,
582,2.831836,,0,,0,,0,,0,,
583,2.808647,,0,,0,,0,,0,,
584,2.785458,,0,,0,,0,,0,,
585,2.762269,,0,,0,,0,,0,,
586,2.73908,,0,,0,,0,,0,,
587,2.71589,,0,,0,,0,,0,,
588,2.692701,,0,,0,,0,,0,,
589,2.669512,,0,,0,,0,,0,,
590,2.669512,,0,,0,,0,,0,,
591,2.651078,,0,,0,,0,,0,,
592,2.664329,,0,,0,,0,,0,,
593,2.67758,,0,,0,,0,,0,,
594,2.690831,,0,,0,,0,,0,,
595,2.704082,,0,,0,,0,,0,,
596,2.717333,,0,,0,,0,,0,,
597,2.730584,,0,,0,,0,,0,,
